ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5115942,0,F,N,Y,0,112500,Working,Secondary / secondary special,Married,Rented apartment,1,0,Sales staff,2
5115945,C,F,N,Y,0,112500,Working,Secondary / secondary special,Married,Rented apartment,1,0,Sales staff,2
5115948,0,M,Y,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5115954,C,F,Y,Y,0,180000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
5115968,0,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115972,C,F,N,Y,2,180000,Working,Higher education,Married,House / apartment,1,0,,4
5115976,X,M,N,Y,0,151200,Working,Higher education,Single / not married,House / apartment,1,0,,1
5115981,C,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,1,0,Managers,4
5115986,C,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,1,0,Managers,4
5115994,C,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,1,0,Managers,4
5115996,C,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,1,0,Managers,4
5115999,C,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5116000,0,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5116006,0,M,Y,Y,1,9.00E+05,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,High skill tech staff,3
5116010,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5116020,C,F,Y,Y,0,450000,Pensioner,Higher education,Widow,House / apartment,1,0,,1
5116024,0,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116026,C,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116027,X,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116029,0,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116030,C,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116032,0,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116035,5,M,Y,Y,0,126000,Working,Higher education,Single / not married,House / apartment,1,0,Managers,1
5116036,5,M,Y,Y,0,126000,Working,Higher education,Single / not married,House / apartment,1,0,Managers,1
5116039,C,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,2
5116044,C,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5116046,C,F,Y,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5116050,0,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
5116056,0,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
5116058,0,F,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5116059,0,F,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5116060,C,F,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5116066,C,F,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5116071,C,F,N,N,0,225000,Working,Higher education,Married,Municipal apartment,1,0,,2
5116077,X,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116083,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116086,0,F,N,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,3
5116092,C,M,N,Y,0,225000,Working,Higher education,Single / not married,House / apartment,1,0,Security staff,1
5116096,C,M,N,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5116097,C,M,N,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5116100,X,M,N,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
5116109,C,M,N,Y,0,270000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5116115,C,M,Y,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5116116,0,M,Y,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Sales staff,1
5116117,1,F,N,N,1,180000,Working,Incomplete higher,Married,With parents,1,0,,3
5116120,0,F,Y,Y,1,560250,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,2
5116138,0,F,N,Y,2,337500,State servant,Higher education,Married,House / apartment,1,1,Managers,4
5116143,0,F,N,Y,2,337500,State servant,Higher education,Married,House / apartment,1,1,Managers,4
5116163,0,F,N,Y,2,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,4
5116167,C,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116170,X,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116177,C,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116180,C,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116185,0,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116186,0,F,Y,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116187,C,F,Y,Y,2,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Managers,3
5116192,0,F,Y,Y,2,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Managers,3
5116203,C,M,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5116206,C,M,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5116217,0,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116226,C,M,Y,Y,0,238500,Pensioner,Secondary / secondary special,Married,Office apartment,1,0,,2
5116236,C,M,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5116238,C,M,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5116239,C,M,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5116241,0,F,Y,Y,2,94500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,4
5116243,C,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5116244,C,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5116254,C,M,Y,Y,2,292500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5116267,0,F,N,Y,0,139500,Pensioner,Secondary / secondary special,Married,Rented apartment,1,0,,2
5116269,C,F,N,Y,0,144000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5116286,0,F,N,N,0,112500,Commercial associate,Lower secondary,Married,Municipal apartment,1,0,Sales staff,2
5116290,C,M,Y,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116299,C,M,Y,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116300,0,M,Y,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116303,1,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116306,0,M,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116321,0,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5116327,C,F,N,Y,0,54000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116332,C,F,Y,Y,0,162000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2
5116345,C,M,Y,Y,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116348,C,M,Y,Y,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116356,0,F,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1
5116371,X,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5116380,0,F,N,Y,1,120150,Working,Higher education,Married,House / apartment,1,0,Core staff,3
5116381,0,F,N,Y,1,120150,Working,Higher education,Married,House / apartment,1,0,Core staff,3
5116382,0,F,N,Y,1,120150,Working,Higher education,Married,House / apartment,1,0,Core staff,3
5116384,X,F,Y,Y,0,292500,Working,Higher education,Single / not married,House / apartment,1,0,Managers,1
5116398,X,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,1,0,Medicine staff,1
5116409,C,M,Y,Y,2,180000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116415,C,M,Y,Y,2,180000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116433,0,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1
5116434,C,F,N,Y,1,135000,Pensioner,Higher education,Married,House / apartment,1,0,,3
5116437,C,F,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5116438,0,F,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5116444,C,M,Y,Y,1,99000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,3
5116446,C,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3
5116447,0,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3
5116450,0,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3
5116459,X,F,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,2
5116473,0,M,Y,Y,0,168750,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5116474,C,M,Y,Y,2,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,4
5116488,0,M,Y,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5116490,C,F,N,Y,0,94500,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,Core staff,2
5116491,C,F,N,Y,0,94500,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,Core staff,2
5116496,C,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116497,0,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116502,C,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5116509,C,F,Y,Y,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Core staff,2
5116520,C,F,Y,Y,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Core staff,2
5116523,X,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5116525,X,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5116526,X,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5116538,C,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5116550,0,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116554,C,F,Y,N,0,180000,Working,Incomplete higher,Married,With parents,1,0,Managers,2
5116568,C,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5116571,C,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5116576,C,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5116577,C,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5116581,C,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5116591,X,M,Y,N,0,157500,Working,Higher education,Married,House / apartment,1,0,,2
5116593,C,M,Y,N,0,157500,Working,Higher education,Married,House / apartment,1,0,,2
5116594,C,M,Y,N,0,157500,Working,Higher education,Married,House / apartment,1,0,,2
5116599,C,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116611,C,M,Y,Y,0,180000,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,2
5116612,C,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5116613,0,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
5116615,X,F,Y,Y,1,157500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116624,C,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,1,0,,2
5116631,C,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,1,0,,2
5116632,1,M,Y,N,0,90000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5116635,C,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5116637,0,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1
5116638,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116664,X,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116666,C,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116667,C,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5116669,C,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
5116672,0,F,N,Y,2,76500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Sales staff,4
5116674,C,F,N,Y,2,76500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,Sales staff,4
5116676,X,M,Y,Y,3,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,5
5116677,0,M,Y,Y,3,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,5
5116689,0,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5116696,C,F,Y,N,0,270000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
5116698,X,F,Y,N,0,270000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
5116700,C,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5116702,C,M,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,3
5116707,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116709,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5116718,0,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,1,0,,1
5116726,C,F,N,N,1,202500,Working,Higher education,Married,Municipal apartment,1,0,,3
5116729,C,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5116730,C,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5116732,C,M,Y,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
5116738,X,F,N,Y,0,81000,Working,Secondary / secondary special,Separated,House / apartment,1,0,,1
5116749,0,M,N,N,1,238500,Commercial associate,Secondary / secondary special,Single / not married,Co-op apartment,1,0,Security staff,2
